source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
3932782118496726016,187.1630599921061,1.085702056812567,13.52303602247419,0.6775819175850811,2.8260612796416833,3.120633392452636,-0.524334941908944,1.7357016191149925,-1.1526775027823846,1.1971117219346292,20.627077,0.6867218,,,NOT_AVAILABLE,,
3932787925292509696,186.84753409278076,0.6997913819223563,13.522891541656307,0.4398899997430401,0.4816838316844961,1.943639121060503,-0.5874328712675956,0.9926733405078072,0.49668342669494714,0.7613429767403992,20.296303,0.93161774,,,NOT_AVAILABLE,,
3932771466977797120,187.1215310803716,1.2426224101796979,13.403293072053382,0.7057819812951986,1.724504523896327,2.6585309591667428,-0.26313000209482984,1.538707482115287,-0.3827321764816431,1.3342490505334845,20.770218,0.18130302,,,NOT_AVAILABLE,,
3932792185900094464,186.80380313812725,0.9645879816192687,13.598731706207191,0.6711945839183533,-1.312026181958549,3.0514202737584126,-0.03806266143454201,1.4646669167754913,0.38698301688622117,1.103885986408941,20.601793,0.5121498,,,NOT_AVAILABLE,,
3932772910086802944,186.96654926614022,0.6660455552062782,13.357197877575574,0.39338066176588327,0.4942253632818535,1.6863463266442047,0.46839014660748396,0.7350060832372162,0.2453208368096053,0.6851188737173648,20.096388,0.80895615,,,NOT_AVAILABLE,,
3932772772647846144,186.93784336214637,0.5853558468634424,13.33207540813451,0.37783290461510927,-1.237705319990433,1.5712020437340823,0.20704122033799277,0.8012726022515632,-0.36631503284915384,0.6404638652818853,20.158878,0.81228065,,,NOT_AVAILABLE,,
3932789127883370624,186.98778642251835,0.8999903230560236,13.572231062444006,0.5767764145333734,-1.7913759173361985,2.378691498356443,0.9437367372773565,1.0963269201556975,-0.0362696474270388,0.9789899803258882,20.43978,0.34123802,,,NOT_AVAILABLE,,
3932777449867954560,187.19195074461945,1.26677060087225,13.432243836623613,1.0278350313105176,-0.12156598328805665,3.638975081327617,-0.48555671710625803,2.3425809682422853,-0.3350063785469017,1.593148115285885,20.76147,0.8998833,,,NOT_AVAILABLE,,
3932792465073069184,186.76824624742935,2.5288807192970464,13.612871126994314,1.5077623324889808,2.243963413552971,3.88318725107637,-0.5042396897752202,2.7569415541493716,0.30988837547482523,3.1927940833013273,20.840508,0.6784668,,,NOT_AVAILABLE,,
3932788960380033152,187.00895116710652,1.774229146000885,13.557925175764035,1.0594464323877424,-3.750828407944544,5.139492860995257,-2.0454498748384906,2.2279067562471684,-0.8873512773867707,1.836555678593801,20.967089,-0.12822151,,,NOT_AVAILABLE,,
3907985249367635200,186.9439940787149,1.9565790702665906,12.985586005744661,1.2433892525112258,1.9573511181238483,4.936451308479862,0.8583302624443203,2.2572242580092894,-0.3211260779430092,2.219507119838353,20.916428,0.95765686,,,NOT_AVAILABLE,,
3907849455386539648,186.33063103832376,0.7087800848511304,12.384479837931389,0.5066526198948327,-1.5622728151704768,1.8748593602158163,0.07992653295201761,1.0485855407437827,0.08051984252117482,0.7417591677510398,20.107475,0.953743,,,NOT_AVAILABLE,,
3907919033856962944,187.24158440601485,0.6039010706339218,12.757796011058206,0.362406127481396,-0.8249063126564486,1.234761609254577,0.6561173128120523,0.8573373757298594,-0.5056698330571485,0.694418127006734,19.962145,0.4945774,,,NOT_AVAILABLE,,
3907798293735977088,186.1282647924486,2.1721966263174246,11.994604965008982,1.3577749628482014,-0.8304500894939605,3.846236171500425,0.1265964417752853,2.461725472307943,-0.45182952981614727,2.8327292569592513,20.851578,0.7040577,,,NOT_AVAILABLE,,
3907973906358734848,187.1978559286511,0.5553793771427993,12.89175776693648,0.36079691250546336,-1.045339074096133,1.298036145568731,0.4788020250564552,0.8110228846020814,0.0035015387161493436,0.6118085201730487,20.056482,0.4124279,,,NOT_AVAILABLE,,
3907972501905157632,187.19658649836543,0.6601647680938195,12.825330529220077,0.413472752353606,-1.3164470411951128,2.0467576153705798,-0.17205476726274777,0.9079609177818644,0.041802007940494275,0.6676456832773138,20.052267,0.75240135,,,NOT_AVAILABLE,,
3907853544195410304,186.23554960414157,0.25780544318216914,12.435713240344139,0.18438656019553035,0.4493129417483617,0.6447047490058685,-0.28020552236262064,0.34508511817622184,0.16399914801867174,0.2884044841082053,18.737825,0.3861313,,,NOT_AVAILABLE,,
3907897868257985536,187.30540750157834,1.1821605937153752,12.465086816556973,0.7691336708485492,0.12211257786126857,2.861922783687819,0.7265648293895238,1.8461339691131908,0.4436978076860153,1.2597154586203037,20.733955,0.7600155,,,NOT_AVAILABLE,,
3907798160592614144,186.18221873487707,0.6348664593028109,11.99352595213115,0.372506527852683,-0.35570253075758046,1.574596853951955,-0.15258049757425787,0.7827091199126671,-0.468739808092184,0.7400118382986762,20.033241,0.655241,,,NOT_AVAILABLE,,
3907754004033133440,186.66946974626137,0.4374040981154941,11.819725125138255,0.2954960713411582,0.3255753765229878,1.0890464479823487,0.022837023488640064,0.6864597253908127,0.336507318672918,0.5241851862866886,19.57156,1.0488377,,,NOT_AVAILABLE,,
3907861691748947712,187.124527843836,0.8577261125017799,12.182604921552189,0.6214246257867337,-1.7531832034302721,2.066643151820716,-0.7040026939063517,1.2391856481258687,-0.09415629263229193,0.9887537672480637,20.5537,0.4627571,,,NOT_AVAILABLE,,
3907780048717020032,186.61648184506402,0.7078583588955876,12.094006279088187,0.5729829991171699,0.5836714597152183,1.8889643140019587,-1.3197550858272629,1.5124832506548052,0.37389387390520956,0.8742603925097746,20.30067,0.5231247,,,NOT_AVAILABLE,,
3907962842522972288,186.682252070446,0.5590718707803305,12.873326429697912,0.4059913418498393,0.9868209529849443,1.5659937328162528,-0.8982306233691005,0.9319778592049228,0.04902649610848759,0.8536438911058077,19.82372,0.5335598,,,NOT_AVAILABLE,,
3907705694241256320,187.49162370665644,0.5321704878413169,12.363868484648526,0.3826903728904892,0.4245818094391945,1.2445135005994752,0.2286342122322536,0.8076541115389153,-0.3673714645771292,0.7029870207133894,19.872894,1.0533943,,,NOT_AVAILABLE,,
3907706415795761664,187.54866375745132,1.492221720281944,12.362709744069601,1.4084193326035175,0.9725518295396905,3.365911618456242,-0.5623776557274136,2.1563817673373427,-0.39074446020288855,1.9176505123740717,20.761467,0.6777897,,,NOT_AVAILABLE,,
3907831970575179392,186.5073136615127,0.8855128498379641,12.239279208217859,0.5339756755223574,0.07020265703582086,2.2236269233084234,-0.2842041294606219,1.3343021595424356,-0.042815237387939936,0.960588254282278,20.503212,0.62864304,,,NOT_AVAILABLE,,
3907990261594234880,187.01556688102337,1.0386168974188206,12.998090398716036,0.5112749221956645,-0.7218884782451511,3.196319583791337,-0.9643323682479963,1.0296879375115802,-0.8061060513707135,0.8179857461551757,20.459002,0.65564346,,,NOT_AVAILABLE,,
3907898456669021696,187.332898279015,1.4901953989161931,12.50031718418956,0.9478636521545019,-1.7639424653235982,3.706312652674139,0.7908707669998142,2.2731176055171356,-0.26916501670526843,1.3900370550360452,20.795033,0.13967514,,,NOT_AVAILABLE,,
3907830046429829632,186.40017213070888,0.49825616474434353,12.263161620607637,0.34080785006858527,0.012730045783226644,1.416426696387098,-0.555489721122346,0.7415824473744784,-0.02740366152648357,0.5600398500333718,19.607365,0.7651596,,,NOT_AVAILABLE,,
3907990502112411520,187.10969880858246,0.6038232369933553,13.018403544665631,0.3809700295429251,-0.48234897015676054,1.717287129187513,-0.7254158185471599,0.8533576452603119,0.40436837363272243,0.6612242753050526,20.216879,0.68528366,,,NOT_AVAILABLE,,
3907855296542434688,186.25380949540659,0.3004888672940594,12.524519908778876,0.23589233970908455,0.3606939436366506,0.7873134224807204,0.027393144450493102,0.4366132305427622,-0.22270989586079912,0.3891730960501933,19.120123,0.52080154,,,NOT_AVAILABLE,,
3907967347944444416,187.11689776090637,1.4049324867332873,12.823693944332208,0.9599371798182745,1.4805314354008863,3.549065679571762,0.016054306929144495,2.0021271333980746,-0.513818316927408,1.6146425886656155,20.232466,,,,NOT_AVAILABLE,,
3907993701863771008,187.1071700752321,1.087201228932701,13.119596909472184,0.6599270676112018,-0.5605229966479892,2.7140889777883515,0.7963792835275176,1.6066373356223993,0.4290798505993921,1.2787375351136456,20.694214,0.6863823,,,NOT_AVAILABLE,,
3907771600514254336,186.49259721785597,0.46525467185615293,11.965689080281319,0.3244436107704079,0.7658049570018766,1.3177741842827961,0.3524671560342347,0.7874608727345986,-0.417048256759143,0.5318954817082863,19.822151,,,,NOT_AVAILABLE,,
3907764792991498112,186.90360772659403,0.42067874265915356,12.03564085984049,0.29169685027344333,0.4116344745902584,0.8824757941459433,0.3201635210316006,0.5217661478758281,0.25283864866021494,0.5412111800830451,19.483232,0.5839367,,,NOT_AVAILABLE,,
3907943223112730368,186.8080411337485,1.7601633571995303,12.672564994746262,1.300621123907786,3.6265550984075823,3.859616117012439,-0.343695265230224,2.4147064620026795,0.05379359304453716,2.1863438692788733,20.469511,1.2037315,,,NOT_AVAILABLE,,
3907818050585624832,186.0290285989099,0.9114148563687685,12.209261639114452,0.6318714794324758,-1.4547489480308369,1.9687848920748028,0.9152042826202706,1.1612861034601822,-0.4215422476091097,1.1754193540229263,20.507929,0.49382973,,,NOT_AVAILABLE,,
3907826369937820928,186.3775023634362,0.6555773666223643,12.191547268426545,0.4485823154176417,-0.5557100630541821,1.7983458591388606,-0.4032499155666183,0.9083803143083198,-0.7251885499678441,0.7435392709638541,19.793348,0.98475456,,,NOT_AVAILABLE,,
3907856567852758528,186.35282861827488,1.4594041833107627,12.572609539854014,0.7844975501375026,0.2305528505644348,2.9097696340835437,-0.9008066925612659,1.7394887273329471,-0.5119500922284754,1.385872908275489,20.674568,0.51514244,,,NOT_AVAILABLE,,
3907750533699612032,186.3326360517526,0.4730611237847229,11.92666813979959,0.4085268415344055,0.915769504934423,1.3481116025901723,-0.04848207715044497,0.7431363608226079,0.17519896982487704,0.6294848392153394,19.833267,0.8918228,,,NOT_AVAILABLE,,
3907952809479738496,186.5047089952788,1.0900077933253256,12.676880216587426,0.843766753207151,-1.753521363534524,2.534839021459158,1.5355246278886714,1.630094611649618,-0.33035649248194215,1.340537586993488,20.6024,1.0714302,,,NOT_AVAILABLE,,
3907927348913937408,187.35944618578222,1.1579022789362627,12.876789022733291,0.9147007634477868,-2.2553959378221036,2.9105258773175597,-0.25437040467764044,2.199537931210363,0.921239795627456,1.4340992783762105,20.28351,1.0978394,,,NOT_AVAILABLE,,
3907777540456023296,186.55742028873223,0.9692925459801038,12.129416640847174,0.6113092237313634,0.7424826191152417,2.431466350733045,-0.4323906173847013,1.4150079456926636,-0.7569694026691848,1.0457818065015219,20.551931,0.6126785,,,NOT_AVAILABLE,,
3907850829776436608,186.3417319552166,1.7801161523316387,12.433783183917075,0.8887546567070068,-1.2360959745961881,4.755914977795721,0.20737432380708615,1.7356432927150234,0.2189960397330395,1.4497626894533626,20.812763,0.60290337,,,NOT_AVAILABLE,,
3907964216912890624,187.06140076796197,1.0937287759088294,12.70128623056571,1.171293207664917,-1.5753494226712437,2.900170126302406,1.397063969907414,2.4094795436700496,-1.248652415860968,1.5673003211353653,20.848394,0.4497776,,,NOT_AVAILABLE,,
3907981877818027648,186.865148503167,0.42809488307776733,12.871360798499742,0.3153724836784176,-0.3475373703271748,1.1363094460887613,-0.5025996090041372,0.5679673020100156,0.07674501162185692,0.5259634251270722,19.628584,0.7445679,,,NOT_AVAILABLE,,
