source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
2233565723307491840,353.95081506756117,0.14485914707907693,76.86900074967052,0.1310016519818199,0.022815158154621113,0.17136283279256653,18.239647,1.4542294,,,NOT_AVAILABLE,,,-0.09070278774414173,0.24711622816473577,-0.108817961243746,0.21022145388430424
5368437884225765888,179.55592201115542,0.10168001262645723,-53.335977366754356,0.09613085369385836,-0.04586602843306148,0.14780259542409227,18.225367,0.7442322,,,NOT_AVAILABLE,,,0.07851351948017968,0.19864727624687414,0.1751030111226879,0.18132831685016343
6650758373983331200,279.1820920669424,0.07899653600295212,-54.903542240651426,0.09644727030403263,-0.06002535090439524,0.10105085253056008,16.925669,1.188797,,,NOT_AVAILABLE,4873.6665,,-0.06322056250001953,0.14543430654581946,0.12026748019790644,0.15477580535817356
4049704906646262016,273.32741404339566,0.12714123887181208,-29.743358944611284,0.12239349326865862,0.006979526643691365,0.14921939423310443,17.410793,1.5628204,,,NOT_AVAILABLE,,,-0.09573557855405027,0.24181152401080208,0.10418001899347226,0.2063683005453213
4049705460725506944,273.37689961595913,0.1015437651220693,-29.694145416001607,0.08549649630806377,-0.0372362878984242,0.07849272445066888,15.43421,1.5827808,,,NOT_AVAILABLE,4394.15,,-0.13955029932610846,0.18361993000887988,-0.14820399604695036,0.1593017914204035
5617959197607294592,109.01207872629179,0.08167009817600836,-23.940280838024147,0.10299776969927145,0.06012444756486364,0.15744787890991882,18.134457,1.0515728,,,NOT_AVAILABLE,,,0.11393053820692955,0.188479439422006,0.15894250409880392,0.2023370305153942
3351695617697380736,102.5267900331809,0.0713832176130219,12.501714723242781,0.07609346719521679,0.007105889210039103,0.09466879363563573,16.55531,0.7632866,,,NOT_AVAILABLE,5831.3335,,-0.06984438294498072,0.1333931753874734,-0.04800664318711172,0.11749019846486643
3351694522483762432,102.58171899262962,0.12033802168294037,12.456902176376467,0.16534783380760618,-0.17289613007504348,0.22213540226501544,17.614605,1.0456657,,,NOT_AVAILABLE,,,-0.19302616515843304,0.22976452382622467,0.14322856233315684,0.19414074580080473
4971219105165114240,31.055212761681844,0.051862007615134105,-32.856349710285066,0.10017337746539853,-0.08111012090696519,0.09799932863292575,17.390047,1.2249374,,,NOT_AVAILABLE,,,0.02468940279877565,0.09234076223117624,0.17957894723746703,0.22056131412895058
424363384693100800,14.190883708856132,0.09920266661212888,57.907780826779494,0.10672140917401837,-0.08793198885738018,0.19821098654929975,18.18462,1.1658802,,,NOT_AVAILABLE,,,-0.06340747223882208,0.19661858232165566,-0.003592856161187312,0.1896635327158066
