source_id, ra, dec
3328277158194634240 93.062489 8.068103
6534556453239035904 356.661931 -39.943597
508705959585114752 29.293574 61.859397
553503572288738816 81.228181 79.276945
467508293985373184 43.820873 63.773512
5274130508466009088 115.881716 -67.440430
518807486443129344 30.562184 66.447619
357765832252970880 28.015153 49.262509
1425476349640652544 249.503790 52.121858
3330279059632725504 92.800765 11.042815
5017769408125285376 30.551742 -32.790987
3131037137381285888 100.299377 5.412203
5081459134559711232 55.585472 -26.899807
335149152946461056 40.253378 40.100123
508612947773597312 31.406776 62.324696
5541768406228129792 125.992043 -38.060380
5414860575124953088 150.499617 -44.633501
1484596784924171776 214.857319 38.046999
511362006020731648 27.728604 62.008056
3121940877684075008 93.136010 0.147153
2947357711304229888 100.571498 -15.825403
488470620603646720 54.056790 65.155775
515253933584585088 36.152583 64.593103
281291461349165312 77.706504 59.005382
6069383590685759488 206.573978 -51.386549
357472778043335168 26.686372 49.649941
466033058618445440 41.104909 62.774554
463558229739698816 51.071923 62.162281
2930790373181153792 107.975918 -20.302280
492333475530851584 46.523569 66.349177
3104085122384548352 99.970689 -3.858603
3324881591410019840 93.964222 6.697382
540542460501559808 44.926812 67.342822
3109792893407478272 109.812753 -1.831769
241001816254595456 50.816199 42.677215
1216220221517728000 236.931407 20.871282
3122538672707051008 90.621447 0.418391
4049469130027446272 275.075610 -30.161396
4968059868957936640 32.363966 -36.767818
3098853989656734720 99.974249 -8.310386
3330726522208095744 94.939189 10.685637
4946818197662301184 40.285133 -43.680418
1812038872462767104 308.299048 17.542803
2963739949222212096 83.131460 -23.353746
3222285508584864768 81.298552 1.965242
471351224556872320 70.349435 60.084480
5617401715156626432 107.446953 -25.119036
5003211942892781568 14.867914 -33.702057
451458344793225600 39.720590 52.358453
1093594369729787264 125.951153 66.581498
492365327009775488 47.376151 66.677198
542048516552641664 42.433340 70.384951
1100791875924625920 104.100406 64.916447
256545444634927488 74.797541 50.194714
1908843758820482304 335.946902 39.068221
468750295448238208 58.862349 55.946163
